"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-07","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2655.2","","","","1"
"2021-08","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2669.6","","","","1"
"2021-09","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2681.9","","","","1"
"2021-10","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2692.3","","","","1"
"2021-11","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2696.9","","","","1"
"2020-01","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2594.7","","","","1"
"2020-02","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2535.7","","","","1"
"2020-03","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2466.4","","","","1"
"2020-04","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2406.1","","","","1"
"2020-05","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2378.8","","","","1"
"2020-06","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2386.0","","","","1"
"2020-07","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2419.9","","","","1"
"2020-08","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2463.7","","","","1"
"2020-09","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2512.7","","","","1"
"2020-10","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2556.5","","","","1"
"2020-11","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2582.6","","","","1"
"2020-12","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2598.0","","","","1"
"2021-01","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2612.0","","","","1"
"2021-02","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2622.7","","","","1"
"2021-03","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2628.9","","","","1"
"2021-04","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2633.7","","","","1"
"2021-05","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2639.7","","","","1"
"2021-06","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2649.7","","","","1"
"2021-07","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2659.8","","","","1"
"2021-08","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2668.6","","","","1"
"2021-09","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2677.0","","","","1"
"2021-10","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2685.8","","","","1"
"2021-11","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Trend-cycle","Persons","249","thousands","3","v123339367","11.3.1.1.1.3","2691.1","","","","1"
"2020-01","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2075.8","","","","1"
"2020-02","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2087.3","","","","1"
"2020-03","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2026.5","","","","1"
"2020-04","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1819.1","","","","1"
"2020-05","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1874.9","","","","1"
"2020-06","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1891.7","","","","1"
"2020-07","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1912.5","","","","1"
"2020-08","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1920.3","","","","1"
"2020-09","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1961.7","","","","1"
"2020-10","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1970.1","","","","1"
"2020-11","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2024.7","","","","1"
"2020-12","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2045.9","","","","1"
"2021-01","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2050.4","","","","1"
"2021-02","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","2054.3","","","","1"
