pruid,prname,date,numconf,numtotal,numtoday
61,Northwest Territories,8/8/2020,5,5,0
62,Nunavut,8/8/2020,0,0,0
99,Repatriated travellers,8/8/2020,13,13,0
1,Canada,8/8/2020,119206,119221,236
59,British Columbia,8/9/2020,3934,3934,0
48,Alberta,8/9/2020,11430,11430,0
47,Saskatchewan,8/9/2020,1445,1445,12
46,Manitoba,8/9/2020,527,542,35
35,Ontario,8/9/2020,40046,40046,79
24,Quebec,8/9/2020,60471,60471,104
10,Newfoundland and Labrador,8/9/2020,267,267,0
13,New Brunswick,8/9/2020,176,176,0
12,Nova Scotia,8/9/2020,1071,1071,0
11,Prince Edward Island,8/9/2020,36,36,0
60,Yukon,8/9/2020,15,15,0
61,Northwest Territories,8/9/2020,5,5,0
62,Nunavut,8/9/2020,0,0,0
99,Repatriated travellers,8/9/2020,13,13,0
1,Canada,8/9/2020,119436,119451,230
59,British Columbia,8/10/2020,4065,4065,131
48,Alberta,8/10/2020,11687,11687,257
47,Saskatchewan,8/10/2020,1450,1450,5
46,Manitoba,8/10/2020,543,558,16
35,Ontario,8/10/2020,40161,40161,115
24,Quebec,8/10/2020,60627,60627,156
10,Newfoundland and Labrador,8/10/2020,268,268,1
13,New Brunswick,8/10/2020,176,176,0
12,Nova Scotia,8/10/2020,1071,1071,0
11,Prince Edward Island,8/10/2020,36,36,0
60,Yukon,8/10/2020,15,15,0
61,Northwest Territories,8/10/2020,5,5,0
62,Nunavut,8/10/2020,0,0,0
99,Repatriated travellers,8/10/2020,13,13,0
1,Canada,8/10/2020,120117,120132,681
59,British Columbia,8/11/2020,4111,4111,46
48,Alberta,8/11/2020,11772,11772,85
47,Saskatchewan,8/11/2020,1479,1479,29
46,Manitoba,8/11/2020,547,562,4
35,Ontario,8/11/2020,40194,40194,33
24,Quebec,8/11/2020,60718,60718,91
10,Newfoundland and Labrador,8/11/2020,268,268,0
13,New Brunswick,8/11/2020,177,177,1
12,Nova Scotia,8/11/2020,1071,1071,0
11,Prince Edward Island,8/11/2020,36,36,0
60,Yukon,8/11/2020,15,15,0
61,Northwest Territories,8/11/2020,5,5,0
62,Nunavut,8/11/2020,0,0,0
99,Repatriated travellers,8/11/2020,13,13,0
1,Canada,8/11/2020,120406,120421,289
59,British Columbia,8/12/2020,4196,4196,85
48,Alberta,8/12/2020,11893,11893,121
47,Saskatchewan,8/12/2020,1484,1484,5
46,Manitoba,8/12/2020,563,578,16
35,Ontario,8/12/2020,40289,40289,95
24,Quebec,8/12/2020,60813,60813,95
10,Newfoundland and Labrador,8/12/2020,268,268,0
13,New Brunswick,8/12/2020,178,178,1
12,Nova Scotia,8/12/2020,1071,1071,0
11,Prince Edward Island,8/12/2020,41,41,5
60,Yukon,8/12/2020,15,15,0
61,Northwest Territories,8/12/2020,5,5,0
62,Nunavut,8/12/2020,0,0,0
99,Repatriated travellers,8/12/2020,13,13,0
1,Canada,8/12/2020,120829,120844,423
59,British Columbia,8/13/2020,4274,4274,78
48,Alberta,8/13/2020,11969,11969,76
47,Saskatchewan,8/13/2020,1511,1511,27
46,Manitoba,8/13/2020,603,603,25
35,Ontario,8/13/2020,40367,40367,78
24,Quebec,8/13/2020,60917,60917,104
10,Newfoundland and Labrador,8/13/2020,268,268,0
13,New Brunswick,8/13/2020,180,180,2
12,Nova Scotia,8/13/2020,1071,1071,0
11,Prince Edward Island,8/13/2020,41,41,0
60,Yukon,8/13/2020,15,15,0
61,Northwest Territories,8/13/2020,5,5,0
62,Nunavut,8/13/2020,0,0,0
99,Repatriated travellers,8/13/2020,13,13,0
1,Canada,8/13/2020,121234,121234,390
59,British Columbia,8/14/2020,4358,4358,84
48,Alberta,8/14/2020,12053,12053,84
47,Saskatchewan,8/14/2020,1541,1541,30
46,Manitoba,8/14/2020,643,643,40
35,Ontario,8/14/2020,40459,40459,92
24,Quebec,8/14/2020,61004,61004,87
10,Newfoundland and Labrador,8/14/2020,268,268,0
13,New Brunswick,8/14/2020,180,180,0
12,Nova Scotia,8/14/2020,1072,1072,1
11,Prince Edward Island,8/14/2020,41,41,0
60,Yukon,8/14/2020,15,15,0
61,Northwest Territories,8/14/2020,5,5,0
62,Nunavut,8/14/2020,0,0,0
99,Repatriated travellers,8/14/2020,13,13,0
1,Canada,8/14/2020,121652,121652,418
59,British Columbia,8/15/2020,4358,4358,0
48,Alberta,8/15/2020,12053,12053,0
47,Saskatchewan,8/15/2020,1566,1566,25
46,Manitoba,8/15/2020,663,663,20
35,Ontario,8/15/2020,40565,40565,106
24,Quebec,8/15/2020,61084,61084,80
10,Newfoundland and Labrador,8/15/2020,268,268,0
13,New Brunswick,8/15/2020,184,184,4
12,Nova Scotia,8/15/2020,1074,1074,2
11,Prince Edward Island,8/15/2020,41,41,0
60,Yukon,8/15/2020,15,15,0
61,Northwest Territories,8/15/2020,5,5,0
62,Nunavut,8/15/2020,0,0,0
99,Repatriated travellers,8/15/2020,13,13,0
1,Canada,8/15/2020,121889,121889,237
59,British Columbia,8/16/2020,4358,4358,0
48,Alberta,8/16/2020,12053,12053,0
47,Saskatchewan,8/16/2020,1580,1580,14
46,Manitoba,8/16/2020,697,697,34
35,Ontario,8/16/2020,40646,40646,81
24,Quebec,8/16/2020,61151,61151,67
10,Newfoundland and Labrador,8/16/2020,268,268,0
13,New Brunswick,8/16/2020,186,186,2
12,Nova Scotia,8/16/2020,1074,1074,0
11,Prince Edward Island,8/16/2020,41,41,0
60,Yukon,8/16/2020,15,15,0
61,Northwest Territories,8/16/2020,5,5,0
62,Nunavut,8/16/2020,0,0,0
99,Repatriated travellers,8/16/2020,13,13,0
1,Canada,8/16/2020,122087,122087,198
59,British Columbia,8/17/2020,4594,4594,236
48,Alberta,8/17/2020,12412,12412,359
47,Saskatchewan,8/17/2020,1581,1581,1
46,Manitoba,8/17/2020,731,731,34
35,Ontario,8/17/2020,40745,40745,99
24,Quebec,8/17/2020,61206,61206,55
10,Newfoundland and Labrador,8/17/2020,268,268,0
13,New Brunswick,8/17/2020,186,186,0
12,Nova Scotia,8/17/2020,1075,1075,1
11,Prince Edward Island,8/17/2020,41,41,0
60,Yukon,8/17/2020,15,15,0
61,Northwest Territories,8/17/2020,5,5,0
62,Nunavut,8/17/2020,0,0,0
99,Repatriated travellers,8/17/2020,13,13,0
1,Canada,8/17/2020,122872,122872,785
59,British Columbia,8/18/2020,4677,4677,83
48,Alberta,8/18/2020,12419,12419,7
47,Saskatchewan,8/18/2020,1582,1582,1
46,Manitoba,8/18/2020,748,748,17
35,Ontario,8/18/2020,40870,40870,125
24,Quebec,8/18/2020,61252,61252,46
10,Newfoundland and Labrador,8/18/2020,268,268,0
13,New Brunswick,8/18/2020,186,186,0
12,Nova Scotia,8/18/2020,1075,1075,0
11,Prince Edward Island,8/18/2020,44,44,3
60,Yukon,8/18/2020,15,15,0
61,Northwest Territories,8/18/2020,5,5,0
62,Nunavut,8/18/2020,0,0,0
99,Repatriated travellers,8/18/2020,13,13,0
1,Canada,8/18/2020,123154,123154,282
59,British Columbia,8/19/2020,4745,4745,68
48,Alberta,8/19/2020,12501,12501,82
47,Saskatchewan,8/19/2020,1586,1586,4
46,Manitoba,8/19/2020,763,763,15
35,Ontario,8/19/2020,40972,40972,102
24,Quebec,8/19/2020,61316,61316,64
10,Newfoundland and Labrador,8/19/2020,268,268,0
13,New Brunswick,8/19/2020,186,186,0
12,Nova Scotia,8/19/2020,1076,1076,1
11,Prince Edward Island,8/19/2020,44,44,0
60,Yukon,8/19/2020,15,15,0
61,Northwest Territories,8/19/2020,5,5,0
62,Nunavut,8/19/2020,0,0,0
99,Repatriated travellers,8/19/2020,13,13,0
1,Canada,8/19/2020,123490,123490,336
59,British Columbia,8/20/2020,4825,4825,80
48,Alberta,8/20/2020,12604,12604,103
47,Saskatchewan,8/20/2020,1590,1590,4
46,Manitoba,8/20/2020,796,796,33
35,Ontario,8/20/2020,41048,41048,76
24,Quebec,8/20/2020,61402,61402,86
10,Newfoundland and Labrador,8/20/2020,268,268,0
13,New Brunswick,8/20/2020,186,186,0
12,Nova Scotia,8/20/2020,1077,1077,1
11,Prince Edward Island,8/20/2020,44,44,0
60,Yukon,8/20/2020,15,15,0
61,Northwest Territories,8/20/2020,5,5,0
62,Nunavut,8/20/2020,0,0,0
99,Repatriated travellers,8/20/2020,13,13,0
1,Canada,8/20/2020,123873,123873,383
59,British Columbia,8/21/2020,4915,4915,90
48,Alberta,8/21/2020,12748,12748,144
47,Saskatchewan,8/21/2020,1595,1595,5
46,Manitoba,8/21/2020,830,830,34
35,Ontario,8/21/2020,41179,41179,131
24,Quebec,8/21/2020,61495,61495,93
10,Newfoundland and Labrador,8/21/2020,268,268,0
13,New Brunswick,8/21/2020,188,188,2
12,Nova Scotia,8/21/2020,1077,1077,0
11,Prince Edward Island,8/21/2020,44,44,0
60,Yukon,8/21/2020,15,15,0
61,Northwest Territories,8/21/2020,5,5,0
62,Nunavut,8/21/2020,0,0,0
99,Repatriated travellers,8/21/2020,13,13,0
1,Canada,8/21/2020,124372,124372,499
59,British Columbia,8/22/2020,4915,4915,0
48,Alberta,8/22/2020,12748,12748,0
47,Saskatchewan,8/22/2020,1597,1597,2
46,Manitoba,8/22/2020,872,872,42
35,Ontario,8/22/2020,41287,41287,108
24,Quebec,8/22/2020,61599,61599,104
10,Newfoundland and Labrador,8/22/2020,268,268,0
13,New Brunswick,8/22/2020,188,188,0
12,Nova Scotia,8/22/2020,1078,1078,1
11,Prince Edward Island,8/22/2020,44,44,0
60,Yukon,8/22/2020,15,15,0
61,Northwest Territories,8/22/2020,5,5,0
62,Nunavut,8/22/2020,0,0,0
99,Repatriated travellers,8/22/2020,13,13,0
1,Canada,8/22/2020,124629,124629,257
59,British Columbia,8/23/2020,4915,4915,0
48,Alberta,8/23/2020,12748,12748,0
47,Saskatchewan,8/23/2020,1600,1600,3
46,Manitoba,8/23/2020,944,944,72
35,Ontario,8/23/2020,41402,41402,115
24,Quebec,8/23/2020,61673,61673,74
10,Newfoundland and Labrador,8/23/2020,268,268,0
13,New Brunswick,8/23/2020,189,189,1
12,Nova Scotia,8/23/2020,1080,1080,2
11,Prince Edward Island,8/23/2020,44,44,0
60,Yukon,8/23/2020,15,15,0
61,Northwest Territories,8/23/2020,5,5,0
62,Nunavut,8/23/2020,0,0,0
99,Repatriated travellers,8/23/2020,13,13,0
1,Canada,8/23/2020,124896,124896,267
59,British Columbia,8/24/2020,5184,5184,269
48,Alberta,8/24/2020,13006,13006,258
47,Saskatchewan,8/24/2020,1601,1601,1
46,Manitoba,8/24/2020,993,993,49
35,Ontario,8/24/2020,41507,41507,105
24,Quebec,8/24/2020,61741,61741,68
10,Newfoundland and Labrador,8/24/2020,268,268,0
13,New Brunswick,8/24/2020,189,189,0
12,Nova Scotia,8/24/2020,1080,1080,0
11,Prince Edward Island,8/24/2020,44,44,0
60,Yukon,8/24/2020,15,15,0
61,Northwest Territories,8/24/2020,5,5,0
62,Nunavut,8/24/2020,0,0,0
99,Repatriated travellers,8/24/2020,13,13,0
1,Canada,8/24/2020,125646,125646,750
59,British Columbia,8/25/2020,5242,5242,58
48,Alberta,8/25/2020,13083,13083,77
47,Saskatchewan,8/25/2020,1601,1601,0
46,Manitoba,8/25/2020,1018,1018,25
35,Ontario,8/25/2020,41607,41607,100
24,Quebec,8/25/2020,61803,61803,62
10,Newfoundland and Labrador,8/25/2020,268,268,0
13,New Brunswick,8/25/2020,190,190,1
12,Nova Scotia,8/25/2020,1080,1080,0
11,Prince Edward Island,8/25/2020,44,44,0
60,Yukon,8/25/2020,15,15,0
61,Northwest Territories,8/25/2020,5,5,0
62,Nunavut,8/25/2020,0,0,0
99,Repatriated travellers,8/25/2020,13,13,0
1,Canada,8/25/2020,125969,125969,323
59,British Columbia,8/26/2020,5304,5304,62
48,Alberta,8/26/2020,13210,13210,127
47,Saskatchewan,8/26/2020,1604,1604,3
46,Manitoba,8/26/2020,1043,1043,25
35,Ontario,8/26/2020,41695,41695,88
24,Quebec,8/26/2020,61945,61945,142
10,Newfoundland and Labrador,8/26/2020,268,268,0
13,New Brunswick,8/26/2020,190,190,0
12,Nova Scotia,8/26/2020,1081,1081,1
11,Prince Edward Island,8/26/2020,44,44,0
60,Yukon,8/26/2020,15,15,0
61,Northwest Territories,8/26/2020,5,5,0
62,Nunavut,8/26/2020,0,0,0
99,Repatriated travellers,8/26/2020,13,13,0
1,Canada,8/26/2020,126417,126417,448
59,British Columbia,8/27/2020,5372,5372,68
48,Alberta,8/27/2020,13318,13318,108
47,Saskatchewan,8/27/2020,1609,1609,5
46,Manitoba,8/27/2020,1064,1064,21
35,Ontario,8/27/2020,41813,41813,118
24,Quebec,8/27/2020,62026,62026,81
10,Newfoundland and Labrador,8/27/2020,268,268,0
13,New Brunswick,8/27/2020,190,190,0
12,Nova Scotia,8/27/2020,1081,1081,0
11,Prince Edward Island,8/27/2020,44,44,0
60,Yukon,8/27/2020,15,15,0
61,Northwest Territories,8/27/2020,5,5,0
62,Nunavut,8/27/2020,0,0,0
99,Repatriated travellers,8/27/2020,13,13,0
1,Canada,8/27/2020,126848,126818,401
59,British Columbia,8/28/2020,5496,5496,124
48,Alberta,8/28/2020,13476,13476,158
47,Saskatchewan,8/28/2020,1611,1611,2
46,Manitoba,8/28/2020,1096,1096,32
35,Ontario,8/28/2020,41935,41935,122
24,Quebec,8/28/2020,62076,62076,50
10,Newfoundland and Labrador,8/28/2020,269,269,1
13,New Brunswick,8/28/2020,191,191,1
12,Nova Scotia,8/28/2020,1083,1083,2
11,Prince Edward Island,8/28/2020,44,44,0
60,Yukon,8/28/2020,15,15,0
61,Northwest Territories,8/28/2020,5,5,0
62,Nunavut,8/28/2020,0,0,0
99,Repatriated travellers,8/28/2020,13,13,0
1,Canada,8/28/2020,127310,127310,492
59,British Columbia,8/29/2020,5496,5496,0
48,Alberta,8/29/2020,13476,13476,0
47,Saskatchewan,8/29/2020,1615,1615,4
46,Manitoba,8/29/2020,1151,1151,55
35,Ontario,8/29/2020,42083,42083,148
24,Quebec,8/29/2020,62232,62232,156
10,Newfoundland and Labrador,8/29/2020,269,269,0
13,New Brunswick,8/29/2020,191,191,0
12,Nova Scotia,8/29/2020,1083,1083,0
11,Prince Edward Island,8/29/2020,44,44,0
60,Yukon,8/29/2020,15,15,0
61,Northwest Territories,8/29/2020,5,5,0
62,Nunavut,8/29/2020,0,0,0
99,Repatriated travellers,8/29/2020,13,13,0
1,Canada,8/29/2020,127673,127673,363
59,British Columbia,8/30/2020,5496,5496,0
48,Alberta,8/30/2020,13476,13476,0
47,Saskatchewan,8/30/2020,1615,1615,0
46,Manitoba,8/30/2020,1186,1186,35
35,Ontario,8/30/2020,42195,42195,112
24,Quebec,8/30/2020,62352,62352,120
10,Newfoundland and Labrador,8/30/2020,269,269,0
13,New Brunswick,8/30/2020,191,191,0
12,Nova Scotia,8/30/2020,1083,1083,0
11,Prince Edward Island,8/30/2020,44,44,0
60,Yukon,8/30/2020,15,15,0
61,Northwest Territories,8/30/2020,5,5,0
62,Nunavut,8/30/2020,0,0,0
99,Repatriated travellers,8/30/2020,13,13,0
1,Canada,8/30/2020,127940,127940,267
59,British Columbia,8/31/2020,5790,5790,294
48,Alberta,8/31/2020,13902,13902,426
47,Saskatchewan,8/31/2020,1619,1619,4
46,Manitoba,8/31/2020,1214,1214,28
35,Ontario,8/31/2020,42309,42309,114
24,Quebec,8/31/2020,62492,62492,140
10,Newfoundland and Labrador,8/31/2020,269,269,0
13,New Brunswick,8/31/2020,191,191,0
12,Nova Scotia,8/31/2020,1085,1085,2
11,Prince Edward Island,8/31/2020,44,44,0
60,Yukon,8/31/2020,15,15,0
61,Northwest Territories,8/31/2020,5,5,0
62,Nunavut,8/31/2020,0,0,0
99,Repatriated travellers,8/31/2020,13,13,0
1,Canada,8/31/2020,128948,128948,1008
59,British Columbia,9/1/2020,5848,5848,58
48,Alberta,9/1/2020,14066,14066,164
47,Saskatchewan,9/1/2020,1622,1622,3
46,Manitoba,9/1/2020,1232,1232,18
35,Ontario,9/1/2020,42421,42421,112
24,Quebec,9/1/2020,62614,62614,122
10,Newfoundland and Labrador,9/1/2020,269,269,0
13,New Brunswick,9/1/2020,191,191,0
12,Nova Scotia,9/1/2020,1085,1085,0
11,Prince Edward Island,9/1/2020,44,44,0
60,Yukon,9/1/2020,15,15,0
61,Northwest Territories,9/1/2020,5,5,0
62,Nunavut,9/1/2020,0,0,0
99,Repatriated travellers,9/1/2020,13,13,0
1,Canada,9/1/2020,129425,129425,477
59,British Columbia,9/2/2020,5952,5952,104
48,Alberta,9/2/2020,14180,14180,114
47,Saskatchewan,9/2/2020,1624,1624,2
46,Manitoba,9/2/2020,1244,1244,12
35,Ontario,9/2/2020,42554,42554,133
24,Quebec,9/2/2020,62746,62746,132
10,Newfoundland and Labrador,9/2/2020,269,269,0
13,New Brunswick,9/2/2020,192,192,1
12,Nova Scotia,9/2/2020,1085,1085,0
11,Prince Edward Island,9/2/2020,44,44,0
60,Yukon,9/2/2020,15,15,0
61,Northwest Territories,9/2/2020,5,5,0
62,Nunavut,9/2/2020,0,0,0
99,Repatriated travellers,9/2/2020,13,13,0
1,Canada,9/2/2020,129923,129923,498
59,British Columbia,9/3/2020,6041,6041,89
48,Alberta,9/3/2020,14310,14310,130
47,Saskatchewan,9/3/2020,1634,1634,10
46,Manitoba,9/3/2020,1264,1264,20
35,Ontario,9/3/2020,42686,42686,132
24,Quebec,9/3/2020,62933,62933,187
10,Newfoundland and Labrador,9/3/2020,269,269,0
13,New Brunswick,9/3/2020,192,192,0
12,Nova Scotia,9/3/2020,1085,1085,0
11,Prince Edward Island,9/3/2020,46,46,2
60,Yukon,9/3/2020,15,15,0
61,Northwest Territories,9/3/2020,5,5,0
62,Nunavut,9/3/2020,0,0,0
99,Repatriated travellers,9/3/2020,13,13,0
1,Canada,9/3/2020,130493,130493,570
59,British Columbia,9/4/2020,6162,6162,121
48,Alberta,9/4/2020,14474,14474,164
47,Saskatchewan,9/4/2020,1638,1638,4
46,Manitoba,9/4/2020,1273,1273,9
35,Ontario,9/4/2020,42834,42834,148
24,Quebec,9/4/2020,63117,63117,184
10,Newfoundland and Labrador,9/4/2020,269,269,0
13,New Brunswick,9/4/2020,192,192,0
12,Nova Scotia,9/4/2020,1085,1085,0
11,Prince Edward Island,9/4/2020,47,47,1
60,Yukon,9/4/2020,15,15,0
61,Northwest Territories,9/4/2020,5,5,0
62,Nunavut,9/4/2020,0,0,0
99,Repatriated travellers,9/4/2020,13,13,0
1,Canada,9/4/2020,131124,131124,631
59,British Columbia,9/5/2020,6162,6162,0
48,Alberta,9/5/2020,14474,14474,0
47,Saskatchewan,9/5/2020,1643,1643,5
46,Manitoba,9/5/2020,1294,1294,21
35,Ontario,9/5/2020,43003,43003,169
24,Quebec,9/5/2020,63292,63292,175
10,Newfoundland and Labrador,9/5/2020,270,270,1
13,New Brunswick,9/5/2020,192,192,0
12,Nova Scotia,9/5/2020,1085,1085,0
11,Prince Edward Island,9/5/2020,47,47,0
60,Yukon,9/5/2020,15,15,0
61,Northwest Territories,9/5/2020,5,5,0
62,Nunavut,9/5/2020,0,0,0
99,Repatriated travellers,9/5/2020,13,13,0
1,Canada,9/5/2020,131495,131495,371
59,British Columbia,9/6/2020,6162,6162,0
48,Alberta,9/6/2020,14474,14474,0
47,Saskatchewan,9/6/2020,1651,1651,8
46,Manitoba,9/6/2020,1323,1323,29
35,Ontario,9/6/2020,43161,43161,158
24,Quebec,9/6/2020,63497,63497,205
10,Newfoundland and Labrador,9/6/2020,270,270,0
13,New Brunswick,9/6/2020,192,192,0
12,Nova Scotia,9/6/2020,1085,1085,0
11,Prince Edward Island,9/6/2020,47,47,0
60,Yukon,9/6/2020,15,15,0
61,Northwest Territories,9/6/2020,5,5,0
62,Nunavut,9/6/2020,0,0,0
99,Repatriated travellers,9/6/2020,13,13,0
1,Canada,9/6/2020,131895,131895,400
59,British Columbia,9/7/2020,6162,6162,0
48,Alberta,9/7/2020,14474,14474,0
47,Saskatchewan,9/7/2020,1662,1662,11
46,Manitoba,9/7/2020,1338,1338,15
35,Ontario,9/7/2020,43161,43161,0
24,Quebec,9/7/2020,63713,63713,216
10,Newfoundland and Labrador,9/7/2020,270,270,0
13,New Brunswick,9/7/2020,192,192,0
12,Nova Scotia,9/7/2020,1086,1086,1
11,Prince Edward Island,9/7/2020,51,51,4
60,Yukon,9/7/2020,15,15,0
61,Northwest Territories,9/7/2020,5,5,0
62,Nunavut,9/7/2020,0,0,0
99,Repatriated travellers,9/7/2020,13,13,0
1,Canada,9/7/2020,132142,132142,247
59,British Columbia,9/8/2020,6591,6591,429
48,Alberta,9/8/2020,15093,15093,619
47,Saskatchewan,9/8/2020,1669,1669,7
46,Manitoba,9/8/2020,1349,1349,11
35,Ontario,9/8/2020,43536,43536,375
24,Quebec,9/8/2020,63876,63876,163
10,Newfoundland and Labrador,9/8/2020,270,270,0
13,New Brunswick,9/8/2020,192,192,0
12,Nova Scotia,9/8/2020,1086,1086,0
11,Prince Edward Island,9/8/2020,53,53,2
60,Yukon,9/8/2020,15,15,0
61,Northwest Territories,9/8/2020,5,5,0
62,Nunavut,9/8/2020,0,0,0
99,Repatriated travellers,9/8/2020,13,13,0
1,Canada,9/8/2020,133748,133748,1606
59,British Columbia,9/9/2020,6691,6691,100
48,Alberta,9/9/2020,15191,15191,98
47,Saskatchewan,9/9/2020,1670,1670,1
46,Manitoba,9/9/2020,1365,1365,16
35,Ontario,9/9/2020,43685,43685,149
24,Quebec,9/9/2020,64056,64056,180
10,Newfoundland and Labrador,9/9/2020,270,270,0
13,New Brunswick,9/9/2020,192,192,0
12,Nova Scotia,9/9/2020,1086,1086,0
11,Prince Edward Island,9/9/2020,55,55,2
60,Yukon,9/9/2020,15,15,0
61,Northwest Territories,9/9/2020,5,5,0
62,Nunavut,9/9/2020,0,0,0
99,Repatriated travellers,9/9/2020,13,13,0
1,Canada,9/9/2020,134294,134294,546
59,British Columbia,9/10/2020,6830,6830,139
48,Alberta,9/10/2020,15304,15304,113
47,Saskatchewan,9/10/2020,1676,1676,6
46,Manitoba,9/10/2020,1378,1378,13
35,Ontario,9/10/2020,43855,43855,170
24,Quebec,9/10/2020,64244,64244,188
10,Newfoundland and Labrador,9/10/2020,270,270,0
13,New Brunswick,9/10/2020,193,193,1
12,Nova Scotia,9/10/2020,1086,1086,0
11,Prince Edward Island,9/10/2020,55,55,0
60,Yukon,9/10/2020,15,15,0
61,Northwest Territories,9/10/2020,5,5,0
62,Nunavut,9/10/2020,0,0,0
99,Repatriated travellers,9/10/2020,13,13,0
1,Canada,9/10/2020,134924,134924,630
59,British Columbia,9/11/2020,6962,6962,132
48,Alberta,9/11/2020,15415,15415,111
47,Saskatchewan,9/11/2020,1688,1688,12
46,Manitoba,9/11/2020,1393,1393,15
35,Ontario,9/11/2020,44068,44068,213
24,Quebec,9/11/2020,64463,64463,219
10,Newfoundland and Labrador,9/11/2020,270,270,0
13,New Brunswick,9/11/2020,193,193,0
12,Nova Scotia,9/11/2020,1086,1086,0
11,Prince Edward Island,9/11/2020,55,55,0
60,Yukon,9/11/2020,15,15,0
61,Northwest Territories,9/11/2020,5,5,0
62,Nunavut,9/11/2020,0,0,0
99,Repatriated travellers,9/11/2020,13,13,0
1,Canada,9/11/2020,135626,135626,702
59,British Columbia,9/12/2020,6962,6962,0
48,Alberta,9/12/2020,15415,15415,0
47,Saskatchewan,9/12/2020,1709,1709,21
46,Manitoba,9/12/2020,1410,1410,17
35,Ontario,9/12/2020,44300,44300,232
24,Quebec,9/12/2020,64707,64707,244
10,Newfoundland and Labrador,9/12/2020,271,271,1
13,New Brunswick,9/12/2020,193,193,0
12,Nova Scotia,9/12/2020,1086,1086,0
11,Prince Edward Island,9/12/2020,55,55,0
60,Yukon,9/12/2020,15,15,0
61,Northwest Territories,9/12/2020,5,5,0
62,Nunavut,9/12/2020,0,0,0
99,Repatriated travellers,9/12/2020,13,13,0
1,Canada,9/12/2020,136141,136141,515
59,British Columbia,9/13/2020,6962,6962,0
48,Alberta,9/13/2020,15415,15415,0
47,Saskatchewan,9/13/2020,1726,1726,17
46,Manitoba,9/13/2020,1428,1428,18
35,Ontario,9/13/2020,44504,44504,204
24,Quebec,9/13/2020,64986,64986,279
10,Newfoundland and Labrador,9/13/2020,271,271,0
13,New Brunswick,9/13/2020,193,193,0
12,Nova Scotia,9/13/2020,1086,1086,0
11,Prince Edward Island,9/13/2020,55,55,0
60,Yukon,9/13/2020,15,15,0
61,Northwest Territories,9/13/2020,5,5,0
62,Nunavut,9/13/2020,0,0,0
99,Repatriated travellers,9/13/2020,13,13,0
1,Canada,9/13/2020,136659,136659,518
59,British Columbia,9/14/2020,7279,7279,317
48,Alberta,9/14/2020,15833,15833,418
47,Saskatchewan,9/14/2020,1731,1731,5
46,Manitoba,9/14/2020,1449,1449,21
35,Ontario,9/14/2020,44817,44817,313
24,Quebec,9/14/2020,65262,65262,276
10,Newfoundland and Labrador,9/14/2020,271,271,0
13,New Brunswick,9/14/2020,194,194,1
12,Nova Scotia,9/14/2020,1086,1086,0
11,Prince Edward Island,9/14/2020,55,55,0
60,Yukon,9/14/2020,15,15,0
61,Northwest Territories,9/14/2020,5,5,0
62,Nunavut,9/14/2020,0,0,0
99,Repatriated travellers,9/14/2020,13,13,0
1,Canada,9/14/2020,138010,138010,1351
59,British Columbia,9/15/2020,7376,7376,97
48,Alberta,9/15/2020,15957,15957,124
47,Saskatchewan,9/15/2020,1741,1741,10
46,Manitoba,9/15/2020,1466,1466,17
35,Ontario,9/15/2020,45068,45068,251
24,Quebec,9/15/2020,65554,65554,292
